level_1,매출액,영업이익,당기순이익,자산총계,부채총계,자본총계,ROE(%),ROA(%),EPS(원),PER(배),BPS(원),PBR(배),code
2020/09,230.0,11.0,9.0,1797.0,554.0,1243.0,7.43,5.68,40.0,8.84,7061.0,0.51,006740
2020/12,293.0,24.0,20.0,2021.0,756.0,1265.0,6.95,4.99,92.0,16.58,7191.0,0.89,006740
2021/03,291.0,35.0,28.0,2070.0,784.0,1286.0,6.64,4.74,124.0,18.82,7308.0,0.96,006740
2021/06,308.0,28.0,23.0,2092.0,784.0,1309.0,6.25,4.11,102.0,21.12,7437.0,1.02,006740
2021/09,289.0,3.0,1.0,2082.0,773.0,1309.0,5.59,3.66,3.0,20.83,7440.0,0.9,006740
