level_1,매출액,영업이익,당기순이익,자산총계,부채총계,자본총계,ROE(%),ROA(%),EPS(원),PER(배),BPS(원),PBR(배),code
2020/09,1217.0,295.0,237.0,9740.0,1258.0,8482.0,,,261.0,,9341.0,0.43,013120
2020/12,2004.0,695.0,519.0,10650.0,1642.0,9008.0,17.59,14.75,572.0,3.12,9919.0,0.51,013120
2021/03,1120.0,324.0,243.0,10728.0,1646.0,9083.0,16.43,13.73,268.0,3.52,10002.0,0.54,013120
2021/06,904.0,252.0,206.0,10625.0,1336.0,9289.0,13.94,12.17,227.0,4.6,10229.0,0.61,013120
2021/09,912.0,180.0,151.0,11870.0,2430.0,9440.0,12.47,10.38,166.0,4.62,10395.0,0.55,013120
