level_1,매출액,영업이익,당기순이익,자산총계,부채총계,자본총계,ROE(%),ROA(%),EPS(원),PER(배),BPS(원),PBR(배),code
2020/09,1596.0,126.0,85.0,6972.0,1919.0,5053.0,18.48,13.08,553.0,15.75,32799.0,2.72,007700
2020/12,3452.0,721.0,490.0,8178.0,2661.0,5517.0,16.59,11.36,3194.0,15.15,35987.0,2.35,007700
2021/03,80.0,8.0,564.0,8949.0,24043.0,-15094.0,-24.95,16.81,3670.0,15.29,-98540.0,,007700
2021/06,88.0,4.0,17999.0,3653.0,580.0,3073.0,478.51,383.66,172539.0,0.28,39885.0,0.94,007700
2021/09,1452.0,472.0,355.0,29314.0,7457.0,21856.0,160.17,106.97,503.0,0.29,48401.0,0.73,007700
