level_1,매출액,영업이익,당기순이익,자산총계,부채총계,자본총계,ROE(%),ROA(%),EPS(원),PER(배),BPS(원),PBR(배),code
2020/09,3457.0,541.0,229.0,32815.0,15621.0,17193.0,7.02,3.77,45.0,23.67,3413.0,1.72,003410
2020/12,4261.0,748.0,420.0,33268.0,16371.0,16897.0,7.92,4.13,83.0,24.42,3364.0,1.99,003410
2021/03,3366.0,328.0,197.0,33488.0,16928.0,16560.0,8.09,4.15,39.0,28.05,3297.0,2.33,003410
2021/06,4161.0,793.0,716.0,33834.0,17029.0,16805.0,9.11,4.74,142.0,26.97,3346.0,2.5,003410
2021/09,4226.0,686.0,728.0,35688.0,18713.0,16976.0,12.06,6.02,144.0,19.47,3380.0,2.36,003410
