level_1,매출액,영업이익,당기순이익,자산총계,부채총계,자본총계,ROE(%),ROA(%),EPS(원),PER(배),BPS(원),PBR(배),code
2020/09,37.0,7.0,16.0,811.0,92.0,719.0,3.53,3.12,103.0,24.05,4718.0,0.84,017510
2020/12,37.0,-3.0,3.0,808.0,85.0,723.0,2.99,2.64,22.0,28.51,4741.0,0.85,017510
2021/03,31.0,5.0,5.0,813.0,96.0,718.0,4.83,4.25,35.0,19.68,4706.0,0.93,017510
2021/06,55.0,9.0,12.0,821.0,91.0,730.0,5.09,4.51,79.0,22.41,4785.0,1.12,017510
2021/09,32.0,2.0,1.0,816.0,85.0,731.0,3.07,2.74,9.0,36.37,4794.0,1.11,017510
