level_1,매출액,영업이익,당기순이익,자산총계,부채총계,자본총계,ROE(%),ROA(%),EPS(원),PER(배),BPS(원),PBR(배),code
2020/09,317.0,33.0,18.0,3876.0,356.0,3520.0,2.81,2.73,102.0,16.83,25287.0,0.47,013030
2020/12,326.0,45.0,-33.0,3651.0,320.0,3331.0,1.57,1.75,-290.0,34.67,25651.0,0.52,013030
2021/03,374.0,38.0,45.0,3684.0,361.0,3323.0,1.12,1.29,329.0,60.13,25581.0,0.65,013030
2021/06,383.0,45.0,35.0,3676.0,317.0,3359.0,1.62,1.72,261.0,44.72,25862.0,0.69,013030
2021/09,352.0,66.0,68.0,3756.0,319.0,3438.0,3.17,3.01,498.0,22.82,26465.0,0.69,013030
