level_1,매출액,영업이익,당기순이익,자산총계,부채총계,자본총계,ROE(%),ROA(%),EPS(원),PER(배),BPS(원),PBR(배),code
2020/09,22879.0,3025.0,2400.0,92455.0,34578.0,57877.0,6.89,4.34,2966.0,28.48,74428.0,1.87,009150
2020/12,18842.0,2661.0,2049.0,92255.0,33151.0,59104.0,10.92,6.97,2610.0,22.87,76406.0,2.33,009150
2021/03,23719.0,3315.0,2427.0,96815.0,35273.0,61542.0,12.41,7.65,3005.0,20.63,79474.0,2.36,009150
2021/06,24755.0,3393.0,2346.0,97602.0,33525.0,64077.0,15.28,9.73,2889.0,15.43,82669.0,2.14,009150
2021/09,26887.0,4578.0,3535.0,100892.0,32262.0,68630.0,16.4,10.71,4504.0,13.64,88547.0,2.0,009150
