level_1,매출액,영업이익,당기순이익,자산총계,부채총계,자본총계,ROE(%),ROA(%),EPS(원),PER(배),BPS(원),PBR(배),code
2020/09,511.0,6.0,29.0,2605.0,606.0,1999.0,6.43,4.82,65.0,6.19,4514.0,0.39,016090
2020/12,814.0,31.0,30.0,2529.0,494.0,2035.0,4.48,3.49,67.0,9.3,4597.0,0.41,016090
2021/03,701.0,57.0,43.0,2528.0,468.0,2060.0,5.48,4.4,96.0,9.03,4652.0,0.48,016090
2021/06,649.0,29.0,28.0,2536.0,444.0,2091.0,6.35,5.2,63.0,10.88,4723.0,0.67,016090
2021/09,559.0,18.0,19.0,2695.0,585.0,2110.0,5.78,4.48,42.0,11.87,4764.0,0.67,016090
