level_1,매출액,영업이익,당기순이익,자산총계,부채총계,자본총계,ROE(%),ROA(%),EPS(원),PER(배),BPS(원),PBR(배),code
2020/09,195.0,36.0,33.0,912.0,483.0,428.0,24.47,11.2,191.0,12.54,2663.0,3.02,013810
2020/12,160.0,5.0,-1.0,928.0,478.0,450.0,22.93,11.04,2.0,18.51,2807.0,4.1,013810
2021/03,141.0,11.0,12.0,888.0,416.0,472.0,26.94,12.69,74.0,14.73,2944.0,3.37,013810
2021/06,166.0,22.0,23.0,919.0,383.0,535.0,14.34,7.6,156.0,19.53,3370.0,2.45,013810
2021/09,141.0,12.0,23.0,946.0,394.0,552.0,12.51,6.26,151.0,16.13,3472.0,1.78,013810
