level_1,매출액,영업이익,당기순이익,자산총계,부채총계,자본총계,ROE(%),ROA(%),EPS(원),PER(배),BPS(원),PBR(배),code
2020/09,175.0,32.0,30.0,712.0,267.0,446.0,18.95,12.73,230.0,6.86,3430.0,1.22,003780
2020/12,186.0,9.0,-7.0,707.0,273.0,434.0,12.91,8.71,-53.0,12.06,3341.0,1.51,003780
2021/03,183.0,11.0,11.0,726.0,296.0,429.0,12.2,7.95,84.0,20.11,3301.0,2.39,003780
2021/06,198.0,16.0,17.0,707.0,265.0,443.0,11.72,8.11,129.0,15.17,3404.0,1.74,003780
2021/09,181.0,23.0,20.0,752.0,285.0,466.0,8.99,5.6,155.0,18.2,3588.0,1.6,003780
