level_1,매출액,영업이익,당기순이익,자산총계,부채총계,자본총계,ROE(%),ROA(%),EPS(원),PER(배),BPS(원),PBR(배),code
2020/09,76.0,20.0,30.0,1063.0,738.0,326.0,92.07,17.29,343.0,4.13,3743.0,2.59,023770
2020/12,41.0,8.0,2.0,1085.0,755.0,331.0,52.24,11.55,28.0,5.93,3798.0,2.42,023770
2021/03,39.0,6.0,11.0,1095.0,779.0,316.0,16.87,4.53,131.0,16.61,3629.0,2.64,023770
2021/06,37.0,1.0,7.0,1050.0,753.0,298.0,17.33,4.73,79.0,19.57,3513.0,3.23,023770
2021/09,29.0,-6.0,-6.0,1033.0,750.0,284.0,4.93,1.43,-65.0,57.12,3377.0,2.92,023770
