level_1,매출액,영업이익,당기순이익,자산총계,부채총계,자본총계,ROE(%),ROA(%),EPS(원),PER(배),BPS(원),PBR(배),code
2020/09,2144.0,236.0,230.0,11025.0,3230.0,7795.0,9.43,6.31,2588.0,5.65,89537.0,0.5,014830
2020/12,2258.0,215.0,121.0,11208.0,3388.0,7820.0,10.29,6.99,1369.0,5.58,89826.0,0.54,014830
2021/03,2596.0,438.0,371.0,11548.0,3344.0,8204.0,12.61,8.56,4179.0,6.17,94227.0,0.72,014830
2021/06,2713.0,554.0,1026.0,12230.0,2906.0,9324.0,20.89,15.08,11547.0,3.94,107061.0,0.72,014830
2021/09,2715.0,437.0,365.0,13213.0,3302.0,9911.0,21.24,15.54,4110.0,6.2,113780.0,1.16,014830
