level_1,매출액,영업이익,당기순이익,자산총계,부채총계,자본총계,ROE(%),ROA(%),EPS(원),PER(배),BPS(원),PBR(배),code
2020/09,41.0,21.0,15.0,1455.0,171.0,1284.0,2.67,2.32,9.0,27.7,782.0,0.73,016600
2020/12,109.0,24.0,17.0,1456.0,163.0,1293.0,1.87,1.61,10.0,39.1,788.0,0.7,016600
2021/03,33.0,-2.0,-2.0,1458.0,168.0,1289.0,2.65,2.27,-1.0,33.43,785.0,0.82,016600
2021/06,35.0,17.0,12.0,1463.0,146.0,1316.0,3.32,2.92,7.0,24.87,788.0,0.81,016600
2021/09,40.0,13.0,10.0,1482.0,155.0,1327.0,2.86,2.54,6.0,23.57,794.0,0.66,016600
